,driverId,grid,positionOrder,points,statusId,year,round,top3_driver_season_percentage,top_3,driver_avg_finish_pos_season,Constructor_Top3_Percent,round_max_last_szn,top3_driver_season_percentage_lag,driver_avg_finish_pos_season_lag,Constructor_Top3_Percent_lag,round_lag
23702,830,2,19,0.0,3,2017-01-01,14,7.6923076923076925,False,6.810344827586207,26.923076923076923,21.0,35.0,6.309523809523809,40.0,21.0
23703,8,4,20,0.0,3,2017-01-01,14,30.76923076923077,False,8.43089430894309,53.84615384615385,21.0,20.0,8.406340057636887,25.0,21.0
23704,830,3,1,25.0,1,2017-01-01,15,7.142857142857142,True,6.959677419354839,28.57142857142857,21.0,35.0,6.309523809523809,40.0,21.0
23705,1,1,2,18.0,1,2017-01-01,15,64.28571428571429,True,4.783898305084746,67.85714285714286,21.0,80.0,4.7936507936507935,77.5,21.0
23706,817,4,3,15.0,1,2017-01-01,15,50.0,True,9.697530864197532,28.57142857142857,21.0,40.0,9.938325991189428,40.0,21.0
23707,20,20,4,12.0,1,2017-01-01,15,71.42857142857143,False,7.169014084507042,50.0,21.0,30.0,7.064846416382252,25.0,21.0
23708,822,5,5,10.0,1,2017-01-01,15,71.42857142857143,False,7.690789473684211,67.85714285714286,21.0,5.0,7.883495145631068,2.5,21.0
23709,815,9,6,8.0,1,2017-01-01,15,0.0,False,9.412429378531073,0.0,21.0,10.0,9.367768595041323,5.0,21.0
23712,13,11,9,2.0,11,2017-01-01,15,0.0,False,9.13170731707317,3.571428571428571,21.0,0.0,8.996296296296297,2.5,21.0
23713,839,6,10,1.0,11,2017-01-01,15,0.0,False,10.369047619047619,0.0,21.0,0.0,10.777777777777779,0.0,21.0
23714,4,10,11,0.0,11,2017-01-01,15,0.0,False,8.141818181818183,0.0,21.0,0.0,8.315934065934066,0.0,21.0
23715,825,17,12,0.0,11,2017-01-01,15,0.0,False,13.26126126126126,0.0,21.0,0.0,13.36241610738255,0.0,21.0
23716,154,16,13,0.0,11,2017-01-01,15,0.0,False,13.015503875968992,0.0,21.0,0.0,13.168539325842696,0.0,21.0
23718,835,12,15,0.0,11,2017-01-01,15,0.0,False,15.642857142857142,0.0,21.0,0.0,15.222222222222221,0.0,21.0
23719,807,8,16,0.0,11,2017-01-01,15,0.0,False,11.881118881118882,0.0,21.0,0.0,11.82901554404145,5.0,21.0
23720,836,18,17,0.0,11,2017-01-01,15,0.0,False,15.961538461538462,0.0,21.0,0.0,16.18421052631579,0.0,21.0
23721,828,19,18,0.0,12,2017-01-01,15,0.0,False,14.885714285714286,0.0,21.0,0.0,14.926315789473684,0.0,21.0
23722,832,14,19,0.0,5,2017-01-01,15,0.0,False,9.798387096774194,0.0,21.0,0.0,9.964285714285714,0.0,21.0
23723,8,0,20,0.0,84,2017-01-01,15,28.57142857142857,False,8.454545454545455,50.0,21.0,20.0,8.406340057636887,25.0,21.0
23724,1,1,1,25.0,1,2017-01-01,16,66.66666666666666,True,4.773809523809524,66.66666666666666,21.0,80.0,4.7936507936507935,77.5,21.0
23725,830,4,2,18.0,1,2017-01-01,16,13.333333333333334,True,6.742424242424242,33.33333333333333,21.0,35.0,6.309523809523809,40.0,21.0
23726,817,3,3,15.0,1,2017-01-01,16,53.333333333333336,True,9.701149425287356,33.33333333333333,21.0,40.0,9.938325991189428,40.0,21.0
23727,822,6,4,12.0,1,2017-01-01,16,66.66666666666666,False,7.839506172839506,66.66666666666666,21.0,5.0,7.883495145631068,2.5,21.0
23728,8,10,5,10.0,1,2017-01-01,16,26.666666666666668,False,8.49469964664311,46.666666666666664,21.0,20.0,8.406340057636887,25.0,21.0
23729,839,5,6,8.0,1,2017-01-01,16,0.0,False,10.566666666666666,0.0,21.0,0.0,10.777777777777779,0.0,21.0
23730,815,7,7,6.0,1,2017-01-01,16,0.0,False,9.55026455026455,0.0,21.0,10.0,9.367768595041323,5.0,21.0
23731,825,12,8,4.0,1,2017-01-01,16,0.0,False,13.347457627118644,0.0,21.0,0.0,13.36241610738255,0.0,21.0
23732,154,13,9,2.0,1,2017-01-01,16,0.0,False,13.16546762589928,0.0,21.0,0.0,13.168539325842696,0.0,21.0
23733,13,8,10,1.0,11,2017-01-01,16,0.0,False,9.118721461187215,3.3333333333333335,21.0,0.0,8.996296296296297,2.5,21.0
23734,4,20,11,0.0,11,2017-01-01,16,0.0,False,8.285714285714286,0.0,21.0,0.0,8.315934065934066,0.0,21.0
23735,835,18,12,0.0,11,2017-01-01,16,0.0,False,15.6,0.0,21.0,0.0,15.222222222222221,0.0,21.0
23738,836,17,15,0.0,12,2017-01-01,16,0.0,False,16.0,0.0,21.0,0.0,16.18421052631579,0.0,21.0
23740,807,11,17,0.0,33,2017-01-01,16,0.0,False,11.875,0.0,21.0,0.0,11.82901554404145,5.0,21.0
23741,828,16,18,0.0,3,2017-01-01,16,0.0,False,15.0,0.0,21.0,0.0,14.926315789473684,0.0,21.0
23742,20,2,19,0.0,105,2017-01-01,16,66.66666666666666,False,7.056768558951965,46.666666666666664,21.0,30.0,7.064846416382252,25.0,21.0
23743,832,19,20,0.0,3,2017-01-01,16,0.0,False,9.848484848484848,0.0,21.0,0.0,9.964285714285714,0.0,21.0
23744,1,1,1,25.0,1,2017-01-01,17,68.75,True,4.842696629213483,65.625,21.0,80.0,4.7936507936507935,77.5,21.0
23745,20,2,2,18.0,1,2017-01-01,17,62.5,True,7.171428571428572,43.75,21.0,30.0,7.064846416382252,25.0,21.0
23746,8,5,3,15.0,1,2017-01-01,17,25.0,True,8.506622516556291,43.75,21.0,20.0,8.406340057636887,25.0,21.0
23747,830,16,4,12.0,1,2017-01-01,17,18.75,False,6.635714285714286,37.5,21.0,35.0,6.309523809523809,40.0,21.0
23748,822,3,5,10.0,1,2017-01-01,17,62.5,False,7.808139534883721,65.625,21.0,5.0,7.883495145631068,2.5,21.0
23749,839,6,6,8.0,1,2017-01-01,17,0.0,False,10.46875,0.0,21.0,0.0,10.777777777777779,0.0,21.0
23750,832,7,7,6.0,1,2017-01-01,17,0.0,False,9.835714285714285,0.0,21.0,0.0,9.964285714285714,0.0,21.0
23751,815,9,8,4.0,11,2017-01-01,17,0.0,False,9.412935323383085,0.0,21.0,10.0,9.367768595041323,5.0,21.0
23752,13,10,9,2.0,11,2017-01-01,17,0.0,False,9.176724137931034,3.125,21.0,0.0,8.996296296296297,2.5,21.0
23753,826,11,10,1.0,11,2017-01-01,17,0.0,False,12.287234042553191,0.0,21.0,5.0,12.190909090909091,0.0,21.0
23757,154,12,14,0.0,11,2017-01-01,17,0.0,False,13.16891891891892,0.0,21.0,0.0,13.168539325842696,0.0,21.0
23758,828,13,15,0.0,11,2017-01-01,17,0.0,False,15.025,0.0,21.0,0.0,14.926315789473684,0.0,21.0
23759,825,17,16,0.0,11,2017-01-01,17,0.0,False,13.248,0.0,21.0,0.0,13.36241610738255,0.0,21.0
23760,4,8,17,0.0,5,2017-01-01,17,0.0,False,8.345047923322683,0.0,21.0,0.0,8.315934065934066,0.0,21.0
23761,817,4,18,0.0,5,2017-01-01,17,56.25,False,9.71505376344086,37.5,21.0,40.0,9.938325991189428,40.0,21.0
23762,836,14,19,0.0,4,2017-01-01,17,0.0,False,15.933333333333334,0.0,21.0,0.0,16.18421052631579,0.0,21.0
23763,807,18,20,0.0,5,2017-01-01,17,0.0,False,11.944099378881987,0.0,21.0,0.0,11.82901554404145,5.0,21.0
23764,830,2,1,25.0,1,2017-01-01,18,17.647058823529413,True,6.581081081081081,35.294117647058826,21.0,35.0,6.309523809523809,40.0,21.0
23765,822,4,2,18.0,1,2017-01-01,18,58.82352941176471,True,7.708791208791209,64.70588235294117,21.0,5.0,7.883495145631068,2.5,21.0
23766,8,5,3,15.0,1,2017-01-01,18,29.411764705882355,True,8.540625,47.05882352941176,21.0,20.0,8.406340057636887,25.0,21.0
23767,20,1,4,12.0,1,2017-01-01,18,64.70588235294117,False,7.187739463601533,47.05882352941176,21.0,30.0,7.064846416382252,25.0,21.0
23768,839,6,5,10.0,11,2017-01-01,18,0.0,False,10.637254901960784,0.0,21.0,0.0,10.777777777777779,0.0,21.0
23770,815,9,7,6.0,11,2017-01-01,18,0.0,False,9.455399061032864,0.0,21.0,10.0,9.367768595041323,5.0,21.0
23771,825,14,8,4.0,11,2017-01-01,18,0.0,False,13.325757575757576,0.0,21.0,0.0,13.36241610738255,0.0,21.0
23772,1,3,9,2.0,11,2017-01-01,18,70.58823529411765,False,4.823321554770318,64.70588235294117,21.0,80.0,4.7936507936507935,77.5,21.0
23773,4,18,10,1.0,11,2017-01-01,18,0.0,False,8.377643504531722,0.0,21.0,0.0,8.315934065934066,0.0,21.0
23774,13,10,11,0.0,11,2017-01-01,18,0.0,False,9.101626016260163,2.941176470588235,21.0,0.0,8.996296296296297,2.5,21.0
23777,836,13,14,0.0,12,2017-01-01,18,0.0,False,16.21875,0.0,21.0,0.0,16.18421052631579,0.0,21.0
23778,154,15,15,0.0,12,2017-01-01,18,0.0,False,13.038216560509554,0.0,21.0,0.0,13.168539325842696,0.0,21.0
23779,832,8,16,0.0,5,2017-01-01,18,0.0,False,9.763513513513514,0.0,21.0,0.0,9.964285714285714,0.0,21.0
23780,828,12,17,0.0,5,2017-01-01,18,0.0,False,14.952380952380953,0.0,21.0,0.0,14.926315789473684,0.0,21.0
23782,807,7,19,0.0,10,2017-01-01,18,0.0,False,12.029411764705882,0.0,21.0,0.0,11.82901554404145,5.0,21.0
23783,817,16,20,0.0,5,2017-01-01,18,52.94117647058824,False,9.727272727272727,35.294117647058826,21.0,40.0,9.938325991189428,40.0,21.0
23784,20,2,1,25.0,1,2017-01-01,19,61.111111111111114,True,7.094890510948905,47.22222222222222,21.0,30.0,7.064846416382252,25.0,21.0
23785,822,1,2,18.0,1,2017-01-01,19,61.111111111111114,True,7.7591623036649215,63.888888888888886,21.0,5.0,7.883495145631068,2.5,21.0
23786,8,3,3,15.0,1,2017-01-01,19,33.33333333333333,True,8.451807228915662,47.22222222222222,21.0,20.0,8.406340057636887,25.0,21.0
23787,1,20,4,12.0,1,2017-01-01,19,66.66666666666666,False,4.8141891891891895,63.888888888888886,21.0,80.0,4.7936507936507935,77.5,21.0
23788,830,4,5,10.0,1,2017-01-01,19,22.22222222222222,False,6.541935483870968,36.11111111111111,21.0,35.0,6.309523809523809,40.0,21.0
23789,817,14,6,8.0,1,2017-01-01,19,50.0,False,9.889952153110048,36.11111111111111,21.0,40.0,9.938325991189428,40.0,21.0
23790,13,9,7,6.0,1,2017-01-01,19,0.0,False,9.069767441860465,2.7777777777777777,21.0,0.0,8.996296296296297,2.5,21.0
23791,4,6,8,4.0,1,2017-01-01,19,0.0,False,8.283236994219653,0.0,21.0,0.0,8.315934065934066,0.0,21.0
23792,815,5,9,2.0,1,2017-01-01,19,0.0,False,9.415178571428571,0.0,21.0,10.0,9.367768595041323,5.0,21.0
23793,807,7,10,1.0,11,2017-01-01,19,0.0,False,12.033519553072626,0.0,21.0,0.0,11.82901554404145,5.0,21.0
23794,832,8,11,0.0,11,2017-01-01,19,0.0,False,9.87741935483871,0.0,21.0,0.0,9.964285714285714,0.0,21.0
23796,828,17,13,0.0,11,2017-01-01,19,0.0,False,14.920454545454545,0.0,21.0,0.0,14.926315789473684,0.0,21.0
23797,836,15,14,0.0,11,2017-01-01,19,0.0,False,16.176470588235293,0.0,21.0,0.0,16.18421052631579,0.0,21.0
23798,154,11,15,0.0,12,2017-01-01,19,0.0,False,13.042424242424243,0.0,21.0,0.0,13.168539325842696,0.0,21.0
23801,839,10,18,0.0,3,2017-01-01,19,0.0,False,10.69158878504673,0.0,21.0,0.0,10.777777777777779,0.0,21.0
23803,825,13,20,0.0,3,2017-01-01,19,0.0,False,13.31159420289855,0.0,21.0,0.0,13.36241610738255,0.0,21.0
23804,822,1,1,25.0,1,2017-01-01,20,63.1578947368421,True,7.785,63.1578947368421,21.0,5.0,7.883495145631068,2.5,21.0
23805,1,2,2,18.0,1,2017-01-01,20,63.1578947368421,True,4.792207792207792,63.1578947368421,21.0,80.0,4.7936507936507935,77.5,21.0
23806,20,3,3,15.0,1,2017-01-01,20,63.1578947368421,True,7.024475524475524,50.0,21.0,30.0,7.064846416382252,25.0,21.0
23807,8,5,4,12.0,1,2017-01-01,20,36.84210526315789,False,8.392961876832844,50.0,21.0,20.0,8.406340057636887,25.0,21.0
23808,830,6,5,10.0,1,2017-01-01,20,21.052631578947366,False,6.45679012345679,34.21052631578947,21.0,35.0,6.309523809523809,40.0,21.0
23809,807,7,6,8.0,1,2017-01-01,20,0.0,False,11.867021276595745,0.0,21.0,0.0,11.82901554404145,5.0,21.0
23810,815,8,7,6.0,1,2017-01-01,20,0.0,False,9.38723404255319,0.0,21.0,10.0,9.367768595041323,5.0,21.0
23811,839,9,8,4.0,1,2017-01-01,20,0.0,False,10.830357142857142,0.0,21.0,0.0,10.777777777777779,0.0,21.0
23812,4,11,9,2.0,11,2017-01-01,20,0.0,False,8.287709497206704,0.0,21.0,0.0,8.315934065934066,0.0,21.0
23813,13,10,10,1.0,11,2017-01-01,20,0.0,False,8.9812734082397,2.631578947368421,21.0,0.0,8.996296296296297,2.5,21.0
23814,154,16,11,0.0,11,2017-01-01,20,0.0,False,13.115606936416185,0.0,21.0,0.0,13.168539325842696,0.0,21.0
23816,825,14,13,0.0,11,2017-01-01,20,0.0,False,13.381944444444445,0.0,21.0,0.0,13.36241610738255,0.0,21.0
23817,836,18,14,0.0,11,2017-01-01,20,0.0,False,16.27777777777778,0.0,21.0,0.0,16.18421052631579,0.0,21.0
23820,828,19,17,0.0,11,2017-01-01,20,0.0,False,14.782608695652174,0.0,21.0,0.0,14.926315789473684,0.0,21.0
23822,832,12,19,0.0,36,2017-01-01,20,0.0,False,10.012345679012345,0.0,21.0,0.0,9.964285714285714,0.0,21.0
23823,817,4,20,0.0,9,2017-01-01,20,47.368421052631575,False,9.936363636363636,34.21052631578947,21.0,40.0,9.938325991189428,40.0,21.0
23824,20,3,1,25.0,1,2018-01-01,1,0.0,True,0.0,0.0,20.0,63.1578947368421,7.024475524475524,50.0,20.0
23825,1,1,2,18.0,1,2018-01-01,1,0.0,True,0.0,0.0,20.0,63.1578947368421,4.792207792207792,63.1578947368421,20.0
23826,8,2,3,15.0,1,2018-01-01,1,0.0,True,0.0,0.0,20.0,36.84210526315789,8.392961876832844,50.0,20.0
23827,817,8,4,12.0,1,2018-01-01,1,0.0,False,0.0,0.0,20.0,47.368421052631575,9.936363636363636,34.21052631578947,20.0
23828,4,10,5,10.0,1,2018-01-01,1,0.0,False,0.0,0.0,20.0,0.0,8.287709497206704,0.0,20.0
23829,830,4,6,8.0,1,2018-01-01,1,0.0,False,0.0,0.0,20.0,21.052631578947366,6.45679012345679,34.21052631578947,20.0
23830,807,7,7,6.0,1,2018-01-01,1,0.0,False,0.0,0.0,20.0,0.0,11.867021276595745,0.0,20.0
23831,822,15,8,4.0,1,2018-01-01,1,0.0,False,0.0,0.0,20.0,63.1578947368421,7.785,63.1578947368421,20.0
23832,838,11,9,2.0,1,2018-01-01,1,0.0,False,0.0,0.0,20.0,0.0,13.179487179487179,0.0,20.0
23833,832,9,10,1.0,1,2018-01-01,1,0.0,False,0.0,0.0,20.0,0.0,10.012345679012345,0.0,20.0
23834,815,12,11,0.0,1,2018-01-01,1,0.0,False,0.0,0.0,20.0,0.0,9.38723404255319,0.0,20.0
23835,839,14,12,0.0,1,2018-01-01,1,0.0,False,0.0,0.0,20.0,0.0,10.830357142857142,0.0,20.0
23837,840,13,14,0.0,1,2018-01-01,1,0.0,False,0.0,0.0,20.0,5.263157894736842,12.08130081300813,2.631578947368421,20.0
23838,843,16,15,0.0,11,2018-01-01,1,0.0,False,0.0,0.0,20.0,0.0,15.363636363636363,0.0,20.0
23839,154,6,16,0.0,36,2018-01-01,1,0.0,False,0.0,0.0,20.0,0.0,13.115606936416185,0.0,20.0
23840,825,5,17,0.0,36,2018-01-01,1,0.0,False,0.0,0.0,20.0,0.0,13.381944444444445,0.0,20.0
23841,842,20,18,0.0,5,2018-01-01,1,0.0,False,0.0,0.0,20.0,0.0,11.055045871559633,0.0,20.0
23842,828,17,19,0.0,38,2018-01-01,1,0.0,False,0.0,0.0,20.0,0.0,14.782608695652174,0.0,20.0
23844,20,1,1,25.0,1,2018-01-01,2,100.0,True,7.0,100.0,20.0,63.1578947368421,7.024475524475524,50.0,20.0
23845,822,3,2,18.0,1,2018-01-01,2,0.0,True,6.818181818181818,50.0,20.0,63.1578947368421,7.785,63.1578947368421,20.0
23846,1,9,3,15.0,1,2018-01-01,2,100.0,True,4.588235294117647,50.0,20.0,63.1578947368421,4.792207792207792,63.1578947368421,20.0
23847,842,5,4,12.0,1,2018-01-01,2,0.0,False,13.666666666666666,0.0,20.0,0.0,11.055045871559633,0.0,20.0
23848,825,6,5,10.0,1,2018-01-01,2,0.0,False,11.555555555555555,0.0,20.0,0.0,13.381944444444445,0.0,20.0
23849,807,7,6,8.0,1,2018-01-01,2,0.0,False,12.272727272727273,0.0,20.0,0.0,11.867021276595745,0.0,20.0
23850,4,13,7,6.0,11,2018-01-01,2,0.0,False,6.526315789473684,0.0,20.0,0.0,8.287709497206704,0.0,20.0
23851,838,14,8,4.0,11,2018-01-01,2,0.0,False,11.0,0.0,20.0,0.0,13.179487179487179,0.0,20.0
23852,828,17,9,2.0,11,2018-01-01,2,0.0,False,15.8,0.0,20.0,0.0,14.782608695652174,0.0,20.0
23853,839,8,10,1.0,11,2018-01-01,2,0.0,False,11.333333333333334,0.0,20.0,0.0,10.830357142857142,0.0,20.0
23854,832,10,11,0.0,11,2018-01-01,2,0.0,False,8.333333333333334,0.0,20.0,0.0,10.012345679012345,0.0,20.0
23856,154,16,13,0.0,11,2018-01-01,2,0.0,False,15.11111111111111,0.0,20.0,0.0,13.115606936416185,0.0,20.0
23857,840,20,14,0.0,11,2018-01-01,2,0.0,False,12.142857142857142,0.0,20.0,5.263157894736842,12.08130081300813,2.631578947368421,20.0
23859,815,12,16,0.0,11,2018-01-01,2,0.0,False,10.461538461538462,0.0,20.0,0.0,9.38723404255319,0.0,20.0
23860,843,11,17,0.0,11,2018-01-01,2,0.0,False,15.0,0.0,20.0,0.0,15.363636363636363,0.0,20.0
23861,8,2,18,0.0,36,2018-01-01,2,100.0,False,8.0,100.0,20.0,36.84210526315789,8.392961876832844,50.0,20.0
23862,830,15,19,0.0,29,2018-01-01,2,0.0,False,8.777777777777779,0.0,20.0,21.052631578947366,6.45679012345679,34.21052631578947,20.0
23863,817,4,20,0.0,10,2018-01-01,2,0.0,False,12.727272727272727,0.0,20.0,47.368421052631575,9.936363636363636,34.21052631578947,20.0
23864,817,6,1,25.0,1,2018-01-01,3,0.0,True,12.409090909090908,0.0,20.0,47.368421052631575,9.936363636363636,34.21052631578947,20.0
23865,822,3,2,18.0,1,2018-01-01,3,50.0,True,7.7727272727272725,75.0,20.0,63.1578947368421,7.785,63.1578947368421,20.0
23866,8,2,3,15.0,1,2018-01-01,3,50.0,True,9.026315789473685,75.0,20.0,36.84210526315789,8.392961876832844,50.0,20.0
23867,1,4,4,12.0,1,2018-01-01,3,100.0,False,4.147058823529412,75.0,20.0,63.1578947368421,4.792207792207792,63.1578947368421,20.0
23868,830,5,5,10.0,1,2018-01-01,3,0.0,False,6.944444444444445,0.0,20.0,21.052631578947366,6.45679012345679,34.21052631578947,20.0
23869,807,7,6,8.0,1,2018-01-01,3,0.0,False,12.136363636363637,0.0,20.0,0.0,11.867021276595745,0.0,20.0
23870,4,13,7,6.0,1,2018-01-01,3,0.0,False,7.2894736842105265,0.0,20.0,0.0,8.287709497206704,0.0,20.0
23871,20,1,8,4.0,1,2018-01-01,3,100.0,False,8.178571428571429,75.0,20.0,63.1578947368421,7.024475524475524,50.0,20.0
23872,832,9,9,2.0,1,2018-01-01,3,0.0,False,8.944444444444445,0.0,20.0,0.0,10.012345679012345,0.0,20.0
23873,825,11,10,1.0,1,2018-01-01,3,0.0,False,10.647058823529411,0.0,20.0,0.0,13.381944444444445,0.0,20.0
23874,839,12,11,0.0,1,2018-01-01,3,0.0,False,10.75,0.0,20.0,0.0,10.830357142857142,0.0,20.0
23875,815,8,12,0.0,1,2018-01-01,3,0.0,False,10.615384615384615,0.0,20.0,0.0,9.38723404255319,0.0,20.0
23876,838,14,13,0.0,1,2018-01-01,3,0.0,False,11.6,0.0,20.0,0.0,13.179487179487179,0.0,20.0
23877,840,18,14,0.0,1,2018-01-01,3,0.0,False,12.928571428571429,0.0,20.0,5.263157894736842,12.08130081300813,2.631578947368421,20.0
23879,828,20,16,0.0,1,2018-01-01,3,0.0,False,14.8,0.0,20.0,0.0,14.782608695652174,0.0,20.0
23880,154,10,17,0.0,1,2018-01-01,3,0.0,False,13.88888888888889,0.0,20.0,0.0,13.115606936416185,0.0,20.0
23881,842,17,18,0.0,1,2018-01-01,3,0.0,False,11.083333333333334,0.0,20.0,0.0,11.055045871559633,0.0,20.0
23883,843,15,20,0.0,130,2018-01-01,3,0.0,False,16.0,0.0,20.0,0.0,15.363636363636363,0.0,20.0
23884,1,2,1,25.0,1,2018-01-01,4,66.66666666666666,True,3.9019607843137254,66.66666666666666,20.0,63.1578947368421,4.792207792207792,63.1578947368421,20.0
23885,8,6,2,18.0,1,2018-01-01,4,66.66666666666666,True,8.68421052631579,66.66666666666666,20.0,36.84210526315789,8.392961876832844,50.0,20.0
23886,815,8,3,15.0,1,2018-01-01,4,0.0,True,9.871794871794872,0.0,20.0,0.0,9.38723404255319,0.0,20.0
23887,20,1,4,12.0,1,2018-01-01,4,66.66666666666666,False,7.558139534883721,66.66666666666666,20.0,63.1578947368421,7.024475524475524,50.0,20.0
23888,832,9,5,10.0,1,2018-01-01,4,0.0,False,10.148148148148149,0.0,20.0,0.0,10.012345679012345,0.0,20.0
23890,4,12,7,6.0,1,2018-01-01,4,0.0,False,7.637931034482759,0.0,20.0,0.0,8.287709497206704,0.0,20.0
23891,840,10,8,4.0,1,2018-01-01,4,0.0,False,12.285714285714286,0.0,20.0,5.263157894736842,12.08130081300813,2.631578947368421,20.0
23892,838,16,9,2.0,1,2018-01-01,4,0.0,False,13.0,0.0,20.0,0.0,13.179487179487179,0.0,20.0
23893,843,19,10,1.0,1,2018-01-01,4,0.0,False,17.333333333333332,0.0,20.0,0.0,15.363636363636363,0.0,20.0
23894,828,18,11,0.0,1,2018-01-01,4,0.0,False,15.0,0.0,20.0,0.0,14.782608695652174,0.0,20.0
23895,842,17,12,0.0,1,2018-01-01,4,0.0,False,11.61111111111111,0.0,20.0,0.0,11.055045871559633,0.0,20.0
23896,825,15,13,0.0,1,2018-01-01,4,0.0,False,11.96,0.0,20.0,0.0,13.381944444444445,0.0,20.0
23897,822,3,14,0.0,29,2018-01-01,4,66.66666666666666,False,7.2727272727272725,66.66666666666666,20.0,63.1578947368421,7.785,63.1578947368421,20.0
23898,154,20,15,0.0,3,2018-01-01,4,0.0,False,13.148148148148149,0.0,20.0,0.0,13.115606936416185,0.0,20.0
23899,830,5,16,0.0,4,2018-01-01,4,0.0,False,7.407407407407407,16.666666666666664,20.0,21.052631578947366,6.45679012345679,34.21052631578947,20.0
23900,817,4,17,0.0,4,2018-01-01,4,33.33333333333333,False,10.606060606060606,16.666666666666664,20.0,47.368421052631575,9.936363636363636,34.21052631578947,20.0
23901,807,14,18,0.0,3,2018-01-01,4,0.0,False,12.0,0.0,20.0,0.0,11.867021276595745,0.0,20.0
23902,839,7,19,0.0,4,2018-01-01,4,0.0,False,10.666666666666666,0.0,20.0,0.0,10.830357142857142,0.0,20.0
23904,1,1,1,25.0,1,2018-01-01,5,75.0,True,3.8088235294117645,62.5,20.0,63.1578947368421,4.792207792207792,63.1578947368421,20.0
23905,822,2,2,18.0,1,2018-01-01,5,50.0,True,7.318181818181818,62.5,20.0,63.1578947368421,7.785,63.1578947368421,20.0
23906,830,5,3,15.0,1,2018-01-01,5,0.0,True,7.472222222222222,12.5,20.0,21.052631578947366,6.45679012345679,34.21052631578947,20.0
23907,20,3,4,12.0,1,2018-01-01,5,50.0,False,7.379310344827586,62.5,20.0,63.1578947368421,7.024475524475524,50.0,20.0
23908,817,6,5,10.0,1,2018-01-01,5,25.0,False,11.0,12.5,20.0,47.368421052631575,9.936363636363636,34.21052631578947,20.0
23909,825,7,6,8.0,11,2018-01-01,5,0.0,False,12.090909090909092,0.0,20.0,0.0,13.381944444444445,0.0,20.0
23910,832,9,7,6.0,11,2018-01-01,5,0.0,False,10.333333333333334,0.0,20.0,0.0,10.012345679012345,0.0,20.0
23911,4,8,8,4.0,11,2018-01-01,5,0.0,False,7.858974358974359,0.0,20.0,0.0,8.287709497206704,0.0,20.0
23912,815,15,9,2.0,12,2018-01-01,5,25.0,False,9.117647058823529,12.5,20.0,0.0,9.38723404255319,0.0,20.0
23914,840,18,11,0.0,12,2018-01-01,5,0.0,False,11.535714285714286,0.0,20.0,5.263157894736842,12.08130081300813,2.631578947368421,20.0
23915,843,20,12,0.0,12,2018-01-01,5,0.0,False,15.5,0.0,20.0,0.0,15.363636363636363,0.0,20.0
23916,828,17,13,0.0,12,2018-01-01,5,0.0,False,14.95,0.0,20.0,0.0,14.782608695652174,0.0,20.0
23918,838,11,15,0.0,6,2018-01-01,5,0.0,False,12.666666666666666,0.0,20.0,0.0,13.179487179487179,0.0,20.0
23919,839,13,16,0.0,44,2018-01-01,5,0.0,False,10.916666666666666,12.5,20.0,0.0,10.830357142857142,0.0,20.0
23920,8,4,17,0.0,101,2018-01-01,5,75.0,False,8.513157894736842,62.5,20.0,36.84210526315789,8.392961876832844,50.0,20.0
23921,154,10,18,0.0,4,2018-01-01,5,0.0,False,12.916666666666666,0.0,20.0,0.0,13.115606936416185,0.0,20.0
23922,842,12,19,0.0,4,2018-01-01,5,0.0,False,11.708333333333334,0.0,20.0,0.0,11.055045871559633,0.0,20.0
23923,807,16,20,0.0,4,2018-01-01,5,0.0,False,12.55813953488372,0.0,20.0,0.0,11.867021276595745,0.0,20.0
23924,817,1,1,25.0,1,2018-01-01,6,20.0,True,10.545454545454545,20.0,20.0,47.368421052631575,9.936363636363636,34.21052631578947,20.0
23925,20,2,2,18.0,1,2018-01-01,6,40.0,True,7.082191780821918,50.0,20.0,63.1578947368421,7.024475524475524,50.0,20.0
23926,1,3,3,15.0,1,2018-01-01,6,80.0,True,4.188235294117647,70.0,20.0,63.1578947368421,4.792207792207792,63.1578947368421,20.0
23927,8,4,4,12.0,1,2018-01-01,6,60.0,False,8.74736842105263,50.0,20.0,36.84210526315789,8.392961876832844,50.0,20.0
23928,822,5,5,10.0,1,2018-01-01,6,60.0,False,7.545454545454546,70.0,20.0,63.1578947368421,7.785,63.1578947368421,20.0
23929,839,6,6,8.0,1,2018-01-01,6,0.0,False,10.566666666666666,10.0,20.0,0.0,10.830357142857142,0.0,20.0
23930,842,10,7,6.0,1,2018-01-01,6,0.0,False,11.633333333333333,0.0,20.0,0.0,11.055045871559633,0.0,20.0
23931,807,11,8,4.0,1,2018-01-01,6,0.0,False,12.722222222222221,0.0,20.0,0.0,11.867021276595745,0.0,20.0
23932,830,20,9,2.0,1,2018-01-01,6,20.0,False,6.888888888888889,20.0,20.0,21.052631578947366,6.45679012345679,34.21052631578947,20.0
23933,832,8,10,1.0,1,2018-01-01,6,0.0,False,9.6,0.0,20.0,0.0,10.012345679012345,0.0,20.0
23934,828,16,11,0.0,1,2018-01-01,6,0.0,False,14.76,0.0,20.0,0.0,14.782608695652174,0.0,20.0
23935,815,9,12,0.0,1,2018-01-01,6,20.0,False,9.047619047619047,10.0,20.0,0.0,9.38723404255319,0.0,20.0
23936,825,19,13,0.0,1,2018-01-01,6,0.0,False,12.146341463414634,0.0,20.0,0.0,13.381944444444445,0.0,20.0
